ID	TARGET
1275	2
1281	1
1284	2
1288	0
1289	3
1295	2
1296	1
1302	1
1304	2
1310	2
1314	2
1323	1
1324	2
1328	0
1331	2
1332	2
1333	1
1334	1
1338	2
1341	2
1342	1
1346	2
1350	2
1353	2
1354	2
1355	1
1356	3
1360	2
1362	1
1364	2
1365	0
1367	2
1369	1
1372	3
1376	2
1379	3
1382	1
1385	0
1386	1
1387	1
1390	2
1395	1
1396	2
1401	1
1404	2
1405	1
1409	1
1410	3
1416	1
1421	3
1422	1
1423	0
1424	3
1429	1
1430	2
1435	3
1441	2
1445	1
1448	3
1451	2
1452	1
1454	0
1458	2
1459	0
1463	1
1465	0
1466	2
1467	2
1477	2
1478	1
1482	3
1484	3
1487	3
1493	2
1500	3
1507	2
1514	1
1515	2
1516	1
1517	2
1523	2
1524	2
1535	1
1549	2
1558	1
1559	2
1560	2
1566	2
1568	3
1570	2
1571	2
1572	3
1576	1
1578	1
1580	2
1582	3
1584	1
1588	2
1589	1
1590	2
1593	1
1597	2
1601	3
1602	3
1604	2
1607	3
1609	1
1612	1
1613	1
1616	2
1626	1
1627	2
1629	1
1632	1
1633	3
1637	1
1642	3
1645	3
1647	1
1650	2
1651	2
1652	3
1653	2
1656	2
1658	3
1660	2
1661	3
1663	3
1664	2
1665	0
1667	1
1672	0
1673	0
1675	2
1681	1
1682	1
1683	2
1686	2
1687	3
1688	1
1690	1
1695	1
1696	2
1699	3
1702	3
1705	1
1707	3
1710	1
1711	0
1713	2
1719	2
1729	2
1731	1
1732	1
1733	3
1737	3
1739	2
1740	1
1741	1
1742	1
1746	1
1748	1
1749	2
1753	3
1754	2
1755	1
1765	2
1769	2
1772	2
1776	2
1779	1
1780	2
1785	3
1786	3
1788	1
1790	3
1791	3
1794	3
1807	2
1808	3
1809	1
1824	3
1825	2
1831	2
1832	0
1834	3
1837	0
1842	3
1845	2
1846	1
1853	2
1854	3
1860	2
1865	3
1868	3
1869	3
1871	1
1872	1
1873	3
1874	2
1875	3
1879	3
1881	0
1887	1
1889	1
1892	2
1894	3
1895	1
1897	2
1898	1
1903	1
1905	2
1907	1
1918	3
1920	1
1921	1
1922	2
1929	3
1932	2
1936	2
1938	2
1939	2
1942	1
1943	0
1944	3
1945	1
1948	1
1951	2
1957	3
1958	2
1964	3
1965	2
1966	1
1967	1
1970	1
1971	3
1972	1
1976	2
1977	3
1978	2
1979	3
1989	1
1993	2
1996	3
1999	3
2001	1
2003	2
2004	2
2009	1
2015	0
2022	2
2023	0
2029	1
2032	3
2042	1
2049	3
2053	3
2054	3
2056	2
2059	2
2063	1
2064	2
2065	1
2070	2
2071	1
2076	1
2079	0
2083	0
2092	3
2096	3
2097	2
2098	2
2107	3
2108	1
2109	2
2110	1
2111	2
2112	2
2117	3
2121	2
2122	3
2123	1
2125	1
2127	3
2128	2
2136	1
2137	1
2139	2
2146	1
2150	2
2152	0
2155	2
2158	1
2160	2
2165	3
2170	2
2175	2
2176	1
2177	1
2181	0
2183	2
2184	0
2185	1
2186	2
2187	1
2190	3
2191	0
2198	3
2200	3
2203	1
2208	1
2211	3
2214	1
2216	1
2226	3
2231	1
2233	1
2235	1
2238	2
2240	2
2244	2
2245	1
2247	3
2253	2
2254	3
2257	2
2262	1
2264	1
2267	1
2272	1
2273	3
2287	2
2292	1
2296	0
2300	1
2302	3
2303	2
2307	2
2314	3
2316	2
2317	3
2318	1
2321	3
2326	3
2328	1
2330	0
2331	1
2334	1
2344	2
2345	2
2348	2
2359	2
2360	2
2363	1
2364	2
2365	2
2367	1
2369	1
2372	2
2373	3
2375	2
2378	2
2379	3
2381	3
2384	1
2387	0
2388	2
2390	1
2392	2
2394	2
2395	0
2396	0
2403	1
2405	0
2406	3
2411	1
2414	1
2415	3
2417	2
2419	1
2420	1
2423	2
2425	2
2429	1
2431	1
2432	2
2440	1
2442	0
2444	3
2447	1
2451	3
2452	1
2453	2
2454	2
2465	3
2470	3
2477	2
2479	0
2482	1
2483	1
2485	2
2492	2
2498	1
2502	1
2503	3
2504	1
2506	3
2509	1
2512	2
2513	1
2516	3
2517	2
2519	3
2520	2
2523	1
2525	3
2526	3
2529	3
2531	3
2533	1
2534	2
2537	1
2539	1
2546	3
2549	2
2551	1
2553	1
2554	1
2555	2
2556	2
2557	1
2564	2
2568	1
2569	1
2570	2
2571	2
2572	2
2573	2
2574	0
2575	1
2577	2
2587	2
2592	0
2593	2
2597	2
2598	1
2599	2
2601	2
2603	2
2605	2
2606	1
2607	1
2608	1
2613	3
2623	0
2633	2
2636	3
2649	1
2650	0
2652	2
2653	1
2656	2
2658	3
2660	1
2667	1
2669	2
2673	0
2675	1
2680	2
2681	1
2682	2
2686	3
2688	1
2691	2
2692	1
2695	0
2701	0
2703	2
2704	2
2705	1
2712	1
2719	3
2727	1
2728	2
2729	1
2732	2
2733	2
2740	2
2744	3
2745	1
2747	2
2750	2
2753	1
2756	2
2759	2
2769	1
2771	1
2774	0
2775	3
2776	1
2782	2
2784	3
2787	2
2788	1
2789	2
2792	1
2793	3
2795	2
2796	1
2804	1
2805	1
2806	2
2810	3
2814	3
2816	3
2819	2
2824	1
2828	1
2834	2
2840	3
2841	1
2842	1
2845	0
2847	1
2858	3
2859	2
2862	2
2866	2
2867	3
2871	1
2872	3
2875	1
2879	0
2882	3
2884	3
2887	1
2890	1
2895	3
2899	3
2905	1
2907	2
2914	2
2915	3
2919	2
2920	3
2922	2
2925	1
2926	2
2927	2
2932	1
2933	2
2937	2
2940	0
2943	1
2945	1
2946	1
2948	3
2950	1
2951	2
2953	3
2957	1
2960	3
2961	3
2964	1
2965	1
2969	1
2971	2
2973	2
2977	3
2978	2
2991	1
2992	2
2993	2
2995	3
2996	2
2997	3
3005	0
3008	2
3009	1
3011	2
3012	2
3013	3
3015	1
3017	2
3020	2
3032	2
3036	1
3037	1
3039	3
3040	2
3041	0
3044	3
3045	3
3046	1
3050	3
3051	3
3053	0
3055	2
3058	1
3060	2
3063	1
3066	1
3072	2
3073	2
3078	2
3081	2
3082	1
3091	3
3094	2
3095	2
3097	1
3100	1
3104	3
3106	2
3108	1
3109	2
3110	1
3115	2
3116	0
3119	1
3121	0
3123	0
3124	2
3125	1
3127	1
3129	0
3131	2
3139	0
3141	2
3144	1
3146	1
3147	2
3148	1
3152	1
3154	2
3155	2
3158	3
3165	1
3168	1
3170	3
3172	1
3174	1
3175	2
3176	3
3177	1
3179	0
3181	1
3182	1
3184	2
3187	1
3189	2
3191	2
3192	2
3193	1
3195	1
3197	2
3198	1
3209	1
3210	1
3211	3
3214	1
3218	3
3219	2
3220	2
3223	0
3230	2
3233	2
3237	2
3241	1
3243	2
3246	1
3250	2
3251	2
3252	1
3253	2
3254	0
3255	2
3259	0
3262	2
3264	2
3266	3
3268	2
3275	2
3278	3
3279	1
3280	1
3284	2
3287	1
3289	2
3290	1
3294	0
3296	2
3302	2
3303	1
3304	1
3307	1
3308	2
3315	2
3317	2
3319	2
3321	0
3325	0
3329	1
3330	2
3335	3
3337	1
3341	2
3343	2
3346	1
3351	0
3354	1
3357	2
3358	2
3361	1
3366	1
3367	1
3368	1
3370	2
3376	1
3377	1
3378	3
3381	1
3384	3
3386	1
3392	1
3394	2
3397	2
3400	2
3402	1
3403	2
3405	2
3407	1
3412	3
3413	1
3414	2
3417	3
3420	1
3421	1
3425	2
3428	2
3429	2
3430	2
3433	2
3436	2
3438	0
3439	1
3443	1
3447	0
3450	2
3452	3
3453	3
3455	1
3456	1
3458	3
3460	1
3462	1
3463	1
3469	2
3470	1
3471	2
3473	2
3477	0
3479	2
3480	2
3482	1
3484	2
3492	3
3495	1
3498	2
3499	0
3501	1
3502	1
3507	2
3509	2
3512	1
3513	2
3514	1
3515	2
3518	3
3521	1
3522	0
3524	2
3527	2
3528	1
3531	1
3533	3
3538	2
3544	0
3547	1
3549	2
3550	1
3551	2
3553	1
3554	3
3555	1
3560	1
3564	1
3566	2
3567	3
3568	3
3573	2
3575	1
3576	1
3577	1
3578	1
3579	1
3580	3
3582	1
3583	1
3584	1
3585	1
3586	2
3590	1
3594	1
3597	1
3599	1
3609	2
3614	1
3620	2
3625	2
3628	1
3629	3
3637	2
3638	2
3640	1
3641	2
3643	1
3647	0
3653	1
3665	1
3670	1
3677	0
3678	3
3682	1
3685	3
3686	1
3690	2
3691	1
3693	2
3696	3
3701	2
3702	1
3704	2
3712	2
3716	3
3720	2
3723	0
3730	1
3737	2
3740	1
3741	1
3746	2
3747	1
3748	0
3749	1
3752	3
3762	2
3764	1
3765	1
3766	3
3777	1
3780	3
3782	1
3785	1
3787	3
3790	1
3792	1
3798	1
3802	1
3803	1
3809	0
3816	1
3817	2
3819	3
3823	2
3825	1
3826	0
3828	1
3829	1
3830	3
3835	0
3836	2
3839	1
3847	1
3848	3
3849	2
3851	2
3858	1
3859	0
3869	2
3873	2
3876	2
3877	1
3878	3
3881	1
3888	2
3891	2
3900	2
3906	2
3910	0
3911	2
3913	1
3914	1
3915	3
3924	1
3925	3
3927	0
3928	3
3932	1
3939	3
3940	1
3946	3
3949	2
3952	2
3955	1
3958	0
3961	1
3964	3
3966	2
3967	2
3969	1
3972	1
3973	0
3974	2
3975	2
3979	1
3980	2
3981	2
3984	1
3985	1
3989	1
3990	1
3994	3
3995	3
3996	2
4004	3
4007	2
4010	2
4011	0
4015	1
4016	2
4019	2
4020	2
4022	1
4025	3
4026	2
4029	2
4030	3
4032	0
4035	2
4037	2
4040	3
4042	2
4047	3
4049	2
4056	1
4059	2
4060	2
4064	1
4065	2
4066	1
4068	1
4075	0
4076	2
4077	1
4081	2
4084	3
4085	2
4087	1
4089	3
4091	2
4093	2
4096	1
4097	0
4098	3
4099	2
4100	2
4101	2
4102	1
4106	1
4110	3
4115	3
4116	2
4118	0
4124	1
4128	2
4129	1
4134	3
4138	1
4141	3
4144	2
4145	2
4149	1
4154	2
4158	0
4160	2
4161	2
4166	0
4177	1
4179	2
4184	2
4185	0
4188	3
4194	1
4195	3
4203	2
4213	2
4216	3
4220	1
4221	1
4222	2
4228	1
4229	2
4236	2
4237	2
4240	2
4242	0
4246	1
4249	1
4254	2
4259	3
4264	2
4265	2
4266	2
4267	2
4268	0
4272	0
4273	2
4275	1
4276	1
4279	1
4280	2
4282	2
4283	3
4284	2
4290	0
4291	2
4296	1
4297	2
4300	1
4301	1
4303	1
4304	0
4305	3
4306	1
4312	1
4318	0
4322	3
4323	2
4325	2
4327	0
4330	2
4334	1
4336	0
4337	1
4345	2
4347	2
4348	2
4351	1
4352	2
4360	1
4362	3
4363	2
4364	2
4368	2
4371	2
4379	2
4382	2
4384	2
4392	1
4395	1
4398	3
4399	1
4407	2
4413	2
4418	2
4422	0
4425	0
4429	1
4430	2
4436	2
4438	0
4439	2
4441	1
4449	1
4451	1
4455	1
4469	3
4470	2
4473	2
4478	2
4485	1
4488	1
4489	2
4490	0
4491	0
4492	1
4499	2
4500	2
4501	3
4506	2
4509	2
4510	2
4514	3
4516	2
4518	2
4519	1
4522	3
4523	2
4525	1
4527	2
4528	2
4532	2
4537	2
4541	2
4542	2
4548	2
4554	3
4555	2
4558	3
4560	2
4561	1
4563	3
4565	3
4566	0
4568	2
4573	1
4581	2
4582	1
4584	1
4586	0
4589	0
4594	2
4597	2
4598	0
4601	2
4606	2
4609	0
4610	3
4612	2
4614	2
4615	2
4617	3
4624	2
4626	1
4630	0
4634	1
4635	1
4643	3
4644	2
4649	2
4654	1
4658	3
4661	3
4662	2
4664	1
4666	2
4670	2
4671	2
4673	1
4675	2
4676	3
4677	0
4680	2
4681	0
4684	2
4686	2
4688	2
4690	0
4691	2
4697	1
4701	2
4705	1
4706	1
4707	1
4708	1
4711	2
4715	2
4728	2
4730	1
4732	2
4733	2
4742	1
4744	2
4745	2
4751	2
4753	1
4754	2
4756	0
4760	2
4763	2
4765	1
4778	2
4779	2
4781	2
4783	2
4785	3
4786	1
4790	2
4793	2
4796	1
4799	2
4800	1
4801	1
4803	2
4804	1
4805	3
4807	2
4812	1
4818	2
4827	3
4830	1
4832	0
4834	2
4836	3
4839	3
4841	2
4842	1
4853	2
4854	1
4856	1
4860	2
4868	0
4873	1
4885	1
4888	1
4900	2
4901	1
4910	3
4912	2
4919	2
4928	1
4929	1
4930	2
4931	2
4936	3
4937	2
4938	1
4942	2
4945	1
4949	3
4950	2
4953	2
4954	3
4959	2
4961	1
4964	1
4965	1
4969	2
4972	1
4973	0
4974	1
4977	2
4978	2
4980	2
4981	2
4987	1
4992	2
4995	0
4996	2
4997	1
5003	3
5004	0
5005	2
5006	3
5007	2
5010	1
5011	1
5012	1
5017	1
5023	1
5029	1
5031	0
5032	2
5033	2
5039	1
5040	1
5041	2
5042	1
5043	2
5044	1
5045	2
5050	1
5051	2
5054	1
5058	1
5061	3
5065	2
5066	3
5069	3
5073	2
5078	1
5080	1
5082	2
5084	2
5085	1
5086	3
5088	2
5090	1
5098	2
5100	2
5103	2
5104	1
5106	1
5120	2
5127	2
5128	3
5131	1
5134	1
5135	1
5148	2
5153	0
5155	3
5158	3
5161	3
5162	1
5163	1
5164	1
5172	0
5177	2
5178	2
5179	3
5180	1
5187	3
5189	3
5190	2
5192	0
5195	3
5198	1
5209	1
5212	2
5223	0
5228	0
5229	1
5232	1
5233	1
5237	1
5238	1
5239	1
5241	3
5245	1
5254	1
5259	0
5260	3
5261	1
5265	1
5268	2
5271	2
5272	2
5274	1
5278	1
5284	2
5292	1
5293	1
5296	1
5303	2
5308	1
5309	2
5317	1
5318	3
5321	1
5322	1
5324	2
5326	1
5327	2
5329	1
5330	2
5336	1
5338	1
5339	0
5342	0
5346	1
5350	2
5351	1
5353	3
5355	3
5360	2
5363	2
5373	1
5374	1
5376	2
5378	0
5381	0
5382	1
5383	2
5389	2
5390	2
5399	2
5404	0
5407	2
5408	0
5409	2
5412	2
5414	0
5416	2
5420	1
5427	1
5429	1
5439	2
5441	0
5445	2
5449	1
5453	1
5455	1
5466	3
5467	1
5469	1
5473	1
5474	2
5478	2
5483	1
5489	2
5492	3
5493	3
5494	2
5495	1
5500	3
5506	1
5512	2
5515	0
5516	1
5517	1
5518	1
5519	1
5520	0
5524	1
5526	1
5528	3
5530	1
5532	2
5534	1
5540	0
5549	3
5550	2
5551	0
5556	2
5559	2
5561	1
5563	0
5566	1
5567	1
5568	2
5569	2
5573	3
5575	3
5576	1
5578	1
5580	3
5583	2
5587	2
5588	1
5593	3
5594	1
5599	1
5600	0
5602	2
5606	1
5610	1
5612	0
5618	3
5624	2
5628	3
5631	1
5632	1
5638	2
5643	2
5649	1
5650	2
5651	2
5662	1
5665	1
5667	1
5671	1
5672	3
5674	2
5682	2
5684	1
5686	1
5690	2
5691	2
5692	1
5694	2
5709	0
5717	0
5722	2
5724	1
5725	3
5726	2
5737	3
5738	3
5739	3
5740	2
5742	3
5745	1
5747	0
5759	2
5760	2
5761	2
5765	1
5771	2
5772	1
5778	2
5785	2
5786	0
5790	2
5795	2
5801	1
5804	2
5806	0
5813	1
5816	3
5819	1
5821	1
5827	3
5837	1
5841	3
5842	1
5843	2
5847	1
5853	2
5854	2
5857	1
5861	2
5863	2
5867	2
5868	2
5869	1
5874	1
5883	3
5884	1
5885	2
5888	1
5890	2
5896	2
5898	3
5899	1
5903	2
5904	1
5906	2
5909	3
5911	2
5921	3
5928	2
5932	3
5936	3
5937	2
5940	2
5944	2
5949	1
5951	2
5952	2
5954	1
5957	2
5961	1
5963	1
5965	1
5967	0
5978	1
5979	1
5981	1
5986	0
5990	2
5992	2
5994	0
5995	3
5996	3
5997	1
6000	3
6002	1
6004	1
6009	1
6011	2
6013	3
6014	3
6015	2
6020	2
6024	1
6026	2
6028	2
6038	1
6039	1
6045	1
6047	3
6051	1
6052	2
6054	2
6058	2
6064	3
6076	1
6079	0
6082	1
6083	2
6086	2
6088	0
6090	1
6091	2
6098	2
6106	1
6107	2
6122	1
6123	2
6125	1
6130	1
6132	1
6136	1
6138	1
6141	2
6143	2
6153	1
6165	2
6167	1
6170	0
6173	1
6174	1
6179	1
6185	0
6187	2
6190	2
6191	1
6193	2
6194	2
6196	2
6199	2
6208	1
6212	2
6213	2
6215	1
6216	1
6218	0
6219	1
6226	1
6227	3
6231	0
6233	3
6234	2
6235	2
6236	1
6238	1
6239	0
6243	1
6245	2
6246	3
6248	0
6250	3
6251	2
6253	1
6254	2
6257	3
6262	1
6269	3
6270	2
6271	1
6273	0
6278	3
6285	1
6290	0
6297	1
6303	0
6304	1
6306	2
6313	2
6317	2
6318	1
6320	0
6326	3
6332	3
6334	2
6338	2
6339	2
6341	1
6344	3
6345	2
6351	2
6352	2
6353	3
6357	1
6363	2
6366	2
6367	2
6368	1
6371	1
6374	3
6376	1
6379	3
6384	2
6386	1
6392	3
6393	1
6401	3
6402	3
6403	3
6412	0
6414	2
6416	0
6419	2
6420	2
6426	1
6428	2
6430	2
6438	2
6439	2
6442	1
6443	3
6445	3
6446	0
6451	1
6452	1
6453	1
6454	2
6456	3
6457	2
6459	2
6461	3
6466	1
6472	0
6479	2
6480	3
6481	0
6484	2
6485	1
6488	1
6489	2
6491	0
6492	2
6496	2
6498	2
6500	0
6507	2
6508	3
6512	2
6519	1
6520	2
6522	1
6526	2
6528	2
6536	2
6537	3
6541	2
6542	1
6545	3
6550	3
6553	2
6557	2
6561	2
6563	1
6565	1
6577	1
6580	2
6584	1
6585	2
6588	0
6589	1
6590	2
6592	2
6597	1
6602	1
6606	3
6616	3
6619	2
6626	3
6628	1
6629	3
6631	1
6636	1
6638	1
6639	1
6641	3
6643	1
6644	1
6645	0
6650	1
6651	2
6652	0
6653	3
6655	2
6658	1
6659	2
6662	3
6666	2
6667	2
6668	3
6674	1
6678	0
6681	2
6682	2
6686	2
6687	1
6688	2
6694	2
6695	2
6698	3
6700	1
6702	1
6703	0
6708	2
6709	1
6710	0
6713	2
6715	3
6716	2
6718	2
6719	1
6724	0
6725	1
6726	2
6728	0
6729	1
6735	2
6740	3
6742	2
6745	2
6753	2
6756	2
6757	2
6762	1
6763	3
6765	3
6766	3
6769	1
6772	3
6773	2
6779	1
6783	1
6784	1
6785	1
6788	2
6791	2
6794	2
6797	0
6801	1
6808	2
6811	2
6817	1
6823	3
6826	2
6837	3
6838	3
6839	3
6843	1
6849	2
6853	1
6857	0
6861	1
6864	2
6868	1
6873	0
6875	1
6882	1
6883	1
6888	3
6894	3
6895	0
6899	3
6905	1
6913	2
6919	2
6920	1
6922	3
6924	1
6927	2
6929	3
6931	2
6936	1
6939	1
6945	2
6959	1
6965	2
6968	1
6970	2
6972	3
6974	1
6975	1
6976	2
6978	2
6981	1
6985	1
6987	1
6993	1
6995	3
6997	1
6998	0
7000	1
7004	2
7005	2
7007	1
7009	3
7010	3
7015	2
7018	2
7020	2
7026	2
7027	1
7029	2
7030	1
7031	2
7040	1
7047	2
7048	3
7051	2
7055	2
7056	2
7058	1
7060	2
7061	2
7062	1
7064	1
7075	3
7077	2
7079	0
7082	2
7083	1
7084	2
7085	2
7092	3
7096	2
7102	2
7109	0
7111	2
7113	3
7117	3
7122	1
7125	0
7128	3
7129	1
7133	1
7140	2
7146	2
7150	2
7151	1
7154	2
7165	3
7167	2
7168	2
7169	2
7173	1
7178	0
7179	2
7191	0
7193	2
7201	1
7202	2
7203	2
7214	1
7215	2
7216	2
7221	1
7225	0
7228	2
7238	2
7245	2
7246	2
7254	2
7256	1
7258	2
7262	2
7266	3
7267	3
7269	0
7270	1
7274	0
7276	2
7277	3
7289	2
7291	2
7295	2
7296	3
7298	2
7306	1
7312	1
7313	0
7314	1
7317	2
7318	1
7319	0
7324	1
7325	3
7326	1
7327	3
7337	1
7339	1
7343	3
7345	3
7347	0
7348	1
7349	1
7352	1
7353	1
7356	3
7358	2
7362	2
7363	2
7364	2
7366	2
7369	2
7371	1
7372	2
7375	1
7379	3
7381	3
7382	1
7383	2
7385	2
7387	2
7392	0
7394	1
7395	3
7396	1
7398	2
7407	3
7409	2
7415	0
7416	2
7421	2
7424	2
7428	0
7429	2
7431	2
7438	0
7439	0
7440	1
7442	1
7447	2
7448	1
7449	2
7451	1
7455	3
7456	2
7469	2
7471	2
7475	3
7482	1
7486	3
7490	1
7493	1
7497	0
7506	1
7507	1
7508	2
7509	1
7510	3
7514	2
7518	2
7521	2
7522	1
7528	2
7533	2
7534	2
7535	2
7537	3
7543	2
7549	1
7555	1
7556	2
7557	2
7559	1
7560	2
7561	1
7562	1
7564	3
7569	1
7570	3
7576	1
7577	0
7583	1
7584	1
7585	3
7586	2
7588	3
7592	0
7594	3
7599	3
7602	3
7606	1
7608	1
7614	2
7615	1
7618	2
7621	1
7622	3
7625	3
7626	1
7630	1
7633	2
7635	1
7642	1
7645	1
7647	1
7652	2
7660	2
7662	3
7668	1
7676	1
7677	1
7679	2
7684	2
7685	2
7686	2
7689	3
7692	2
7694	2
7700	3
7701	3
7702	3
7714	2
7716	1
7718	1
7719	1
7720	2
7721	1
7722	2
7726	1
7727	1
7729	1
7732	2
7735	2
7736	1
7742	2
7746	1
7750	2
7754	1
7760	1
7764	3
7765	2
7766	0
7773	2
7775	3
7783	1
7787	1
7788	2
7793	0
7795	3
7796	2
7799	2
7808	2
7813	0
7817	2
7821	2
7824	0
7827	1
7829	1
7835	1
7836	3
7840	2
7841	2
7844	2
7845	1
7852	2
7854	2
7857	3
7858	1
7861	3
7865	1
7867	2
7868	1
7871	2
7873	0
7875	2
7877	2
7879	2
7883	2
7884	3
7892	2
7893	2
7897	3
7902	1
7907	3
7911	1
7916	2
7918	1
7920	1
7923	1
7929	1
7943	0
7944	2
7946	2
7947	1
7949	3
7953	1
7954	2
7955	0
7958	1
7961	1
7972	1
7975	1
7980	0
7984	0
7985	1
7995	1
7996	2
7999	2
8000	1
8002	0
8003	3
8008	1
8009	2
8012	2
8013	2
8015	2
8017	0
8019	2
8020	2
8021	3
8023	1
8025	1
8026	3
8027	1
8031	2
8032	2
8033	1
8037	1
8044	2
8047	2
8052	3
8058	2
8059	1
8064	2
8065	2
8067	2
8072	3
8073	3
8074	2
8075	0
8076	1
8080	3
8090	2
8092	1
8093	1
8094	0
8097	2
8098	2
8101	2
8103	2
8109	1
8110	1
8111	2
8114	1
8119	1
8125	1
8126	2
8127	3
8131	3
8145	3
8148	2
8154	1
8155	2
8157	2
8159	2
8160	3
8161	3
8164	2
8168	2
8175	2
8176	2
8177	1
8178	1
8183	1
8186	2
8187	2
8190	2
8191	1
8192	1
8194	2
8195	2
8196	0
8197	1
8204	1
8213	2
8214	1
8215	3
8221	3
8225	2
8226	2
8228	1
8231	2
8236	3
8239	1
8240	3
8243	1
8245	0
8247	2
8248	2
8249	2
8253	1
8254	1
8257	0
8268	1
8270	2
8271	0
8273	1
8274	3
8278	1
8281	2
8286	2
8287	3
8288	2
8289	0
8292	0
8294	0
8303	0
8305	3
8313	2
8315	2
8320	3
8323	1
8327	1
8328	3
8334	1
8335	3
8336	3
8337	0
8339	2
8341	2
8343	1
8346	1
8347	3
8350	2
8351	0
8352	2
8353	0
8356	2
8357	1
8365	1
8367	3
8372	2
8375	1
8376	3
8380	2
8387	1
8388	2
8390	3
8396	2
8397	1
8401	1
8403	1
8408	1
8410	2
8415	1
8425	1
8426	1
8430	2
8431	0
8432	1
8434	3
8438	2
8442	1
8446	1
8448	2
8450	2
8455	1
8456	2
8457	0
8462	1
8478	1
8480	1
8481	1
8484	1
8490	0
8493	2
8495	1
8496	0
8497	3
8499	0
8500	2
8503	2
8505	1
8507	3
8509	1
8512	1
8513	1
8514	1
8515	1
8517	2
8525	1
8528	3
8531	1
8532	3
8537	1
8542	0
8543	3
8544	0
8552	0
8553	1
8557	2
8559	1
8565	2
8566	0
8567	1
8568	1
8570	1
8571	1
8572	1
8574	3
8578	2
8580	3
8582	2
8583	3
8590	2
8592	1
8593	1
8596	1
8602	2
8603	1
8604	3
8605	1
8609	3
8610	1
8611	2
8615	1
8619	2
8622	1
8623	1
8624	1
8625	2
8634	1
8637	3
8638	1
8642	1
8645	3
8657	2
8659	0
8660	0
8661	0
8664	2
8670	1
8673	2
8674	3
8675	1
8677	1
8686	1
8692	3
